0.504519,0.01991
0.50462,0.019886
0.504589,0.019894
0.504455,0.019925
0.504223,0.019979
0.503896,0.020056
0.503469,0.020156
0.502941,0.020282
0.502311,0.020433
0.501579,0.02061
0.500748,0.020814
0.499822,0.021045
0.498807,0.021301
0.497709,0.021583
0.496568,0.021882
0.495357,0.022205
0.494085,0.022551
0.49276,0.022919
0.491389,0.023309
0.489981,0.023718
0.488432,0.02418
0.48684,0.024667
0.485241,0.02517
0.483639,0.025687
0.482038,0.026219
0.480443,0.026763
0.478857,0.027319
0.477283,0.027887
0.475723,0.028465
0.474177,0.029054
0.47264,0.029657
0.471113,0.030272
0.469599,0.030899
0.4681,0.031537
0.466617,0.032186
0.465152,0.032845
0.463706,0.033513
0.46228,0.03419
0.460875,0.034876
0.459491,0.03557
0.458907,0.036273
0.458941,0.036984
0.458976,0.037702
0.459012,0.038425
0.459049,0.039155
0.459087,0.039889
0.459126,0.040629
0.459165,0.041374
0.459206,0.042123
0.459248,0.042876
0.459291,0.043633
0.459334,0.044394
0.459379,0.045159
0.459424,0.045927
0.459471,0.046698
0.459518,0.047472
0.459567,0.048248
0.459616,0.049027
0.459666,0.049809
0.45972,0.050593
0.459775,0.051385
0.459832,0.05218
0.459889,0.052978
0.459948,0.053777
0.460007,0.054577
0.460068,0.055379
0.460129,0.056183
0.460191,0.056987
0.460254,0.057794
0.460318,0.058601
0.460384,0.059409
0.46045,0.060219
0.460516,0.061029
0.460584,0.061841
0.460653,0.062653
0.460723,0.063466
0.460794,0.06428
0.460865,0.065094
0.460938,0.06591
0.461011,0.066726
0.46108,0.067488
0.46115,0.068238
0.461219,0.06899
0.46129,0.069744
0.461362,0.070498
0.461434,0.071254
0.461508,0.072012
0.461582,0.07277
0.461657,0.07353
0.461733,0.074291
0.46181,0.075053
0.461888,0.075816
0.461967,0.07658
0.462046,0.077345
0.462127,0.078111
0.462208,0.078877
0.46229,0.079645
0.462373,0.080413
0.462457,0.081182
0.462541,0.081952
0.462631,0.082758
0.462722,0.083574
0.462814,0.084389
0.462907,0.085205
0.463002,0.08602
0.463096,0.086836
0.463192,0.087651
0.463289,0.088467
0.463386,0.089282
0.463485,0.090098
0.463584,0.090913
0.463684,0.091728
0.463785,0.092543
0.463887,0.093358
0.46399,0.094173
0.464093,0.094988
0.464197,0.095797
0.464302,0.096607
0.464407,0.097416
0.464514,0.098226
0.464617,0.099007
0.464721,0.099781
0.464828,0.100556
0.464938,0.101331
0.465049,0.102106
0.465161,0.102882
0.465273,0.103657
0.465387,0.104433
0.465501,0.10521
0.465616,0.105986
0.465732,0.106763
0.465849,0.10754
0.465966,0.108317
0.466085,0.109094
0.466204,0.109872
0.466324,0.11065
0.466445,0.111428
0.466567,0.112206
0.466689,0.112984
