0.469882,0
0.470105,0.004502
0.470247,0.007002
0.470387,0.009502
0.470519,0.012002
0.470637,0.014502
0.470733,0.017002
0.470802,0.019502
0.470838,0.022002
0.470837,0.024502
0.470794,0.027002
0.470707,0.029502
0.470574,0.032002
0.470394,0.034502
0.470144,0.037002
0.469848,0.039502
0.469505,0.042002
0.469117,0.044502
0.468684,0.047002
0.468209,0.049502
0.467563,0.052002
0.466852,0.054502
0.466112,0.057002
0.465345,0.059502
0.464554,0.062002
0.46374,0.064502
0.462907,0.067002
0.462057,0.069502
0.461192,0.072002
0.460313,0.074502
0.459416,0.077002
0.458834,0.079502
0.458855,0.082002
0.458878,0.084502
0.458901,0.087002
0.458925,0.089502
0.458949,0.092002
0.458975,0.094502
0.459002,0.097002
0.45903,0.099502
0.459058,0.102002
0.459088,0.104502
0.459118,0.107002
0.45915,0.109502
0.459182,0.112002
0.459215,0.114502
0.459249,0.117002
0.459284,0.119502
0.459321,0.122002
0.459357,0.124502
0.459395,0.127002
0.459434,0.129502
0.459474,0.132002
0.459515,0.134502
0.459556,0.137002
0.459599,0.139502
0.459642,0.142002
0.459687,0.144502
0.459735,0.147002
0.459784,0.149502
0.459836,0.152002
0.459889,0.154502
0.459943,0.157002
0.459998,0.159502
0.460054,0.162002
0.460111,0.164502
0.460169,0.167002
0.460228,0.169502
0.460287,0.172002
0.460348,0.174502
0.46041,0.177002
0.460472,0.179502
0.460536,0.182002
0.4606,0.184502
0.460665,0.187002
0.460731,0.189502
0.460798,0.192002
0.460866,0.194502
0.460935,0.197002
0.461005,0.199502
0.461073,0.202002
0.461142,0.204502
0.461212,0.207002
0.461283,0.209502
0.461355,0.212002
0.461428,0.214502
0.461501,0.217002
0.461576,0.219502
0.461651,0.222002
0.461727,0.224502
0.461804,0.227002
0.461882,0.229502
0.461961,0.232002
0.462041,0.234502
0.462121,0.237002
0.462203,0.239502
0.462285,0.242002
0.462368,0.244502
0.462452,0.247002
0.462537,0.249502
0.462618,0.252002
0.462699,0.254502
0.462781,0.257002
0.462864,0.259502
0.462947,0.262002
0.463032,0.264502
0.463117,0.267002
0.463203,0.269502
0.463291,0.272002
0.463379,0.274502
0.463467,0.277002
0.463557,0.279502
0.463648,0.282002
0.463739,0.284502
0.463831,0.287002
0.463925,0.289502
0.464016,0.292002
0.464109,0.294502
0.464202,0.297002
0.464297,0.299502
0.464399,0.302002
0.464505,0.304502
0.464611,0.307002
0.464718,0.309502
0.46483,0.312002
0.464944,0.314502
0.465059,0.317002
0.465174,0.319502
0.465291,0.322002
0.465408,0.324502
0.465527,0.327002
0.465646,0.329502
0.465766,0.332002
0.465886,0.334502
0.466008,0.337002
0.466131,0.339502
0.466254,0.342002
0.466379,0.344502
0.466504,0.347002
0.46663,0.349502
0.46675,0.352002
0.466868,0.354502
0.466988,0.357002
0.467108,0.359502
0.467229,0.362002
0.467352,0.364502
0.467475,0.367002
0.467599,0.369502
0.467724,0.372002
0.46785,0.374502
0.467977,0.377002
0.468105,0.379502
0.468234,0.382002
0.468364,0.384502
0.468495,0.387002
0.468627,0.389502
0.46876,0.392002
0.468893,0.394502
0.469028,0.397002
0.469164,0.399502
0.469302,0.402002
0.469441,0.404502
0.469581,0.407002
0.469722,0.409502
0.469865,0.412002
0.470008,0.414502
0.470151,0.417002
0.470296,0.419502
0.470442,0.422002
0.470588,0.424502
0.470736,0.427002
0.470883,0.429502
0.471031,0.432002
0.471179,0.434502
0.471327,0.437002
0.471475,0.439502
0.471624,0.442002
0.471774,0.444502
0.471924,0.447002
0.472074,0.449502
0.472226,0.452002
0.472378,0.454502
0.472531,0.457002
0.472685,0.459502
0.472839,0.462002
0.472994,0.464502
0.47315,0.467002
0.473306,0.469502
0.473463,0.472002
0.473627,0.474502
0.473792,0.477002
0.473957,0.479502
0.474124,0.482002
0.47429,0.484502
0.474458,0.487002
0.474626,0.489502
0.474795,0.492002
0.474964,0.494502
0.475134,0.497002
0.475305,0.499502
0.475478,0.502002
0.475651,0.504502
0.475825,0.507002
0.476,0.509502
0.476175,0.512002
0.476351,0.514502
0.476527,0.517002
0.476705,0.519502
0.476882,0.522002
0.477061,0.524502
0.477239,0.527002
0.477419,0.529502
0.477599,0.532002
0.47778,0.534502
0.477961,0.537002
0.478143,0.539502
0.478325,0.542002
0.478508,0.544502
0.478692,0.547002
0.478876,0.549502
0.479061,0.552002
0.479247,0.554502
0.479434,0.557002
0.479621,0.559502
0.479809,0.562002
0.479997,0.564502
0.480186,0.567002
0.480376,0.569502
0.480566,0.572002
0.480757,0.574502
0.480948,0.577002
0.481141,0.579502
0.481333,0.582002
0.481527,0.584502
0.481721,0.587002
0.481916,0.589502
0.482111,0.592002
0.482308,0.594502
0.482504,0.597002
